,id,province,category,city,country,name,price,rating
517,518,pennsylvania (pa),day_trips_&_excursions,philadelphia,united_states,niagara_falls_day_trip_from_philadelphia_by_air,871.12,4.700449102
518,519,nova scotia,day_trips_&_excursions,earltown,canada,dark_sky_canoe_trip_-_2_day,454.25,4.700449102
519,520,british columbia,day_trips_&_excursions,vancouver island,canada,victoria_to_cowichan_valley_wine_tour,140.0,4.5
520,521,nova scotia,day_trips_&_excursions,earltown,canada,lake_rossignol_canoe_trip_-_3_day,684.25,4.700449102
521,522,ontario,day_trips_&_excursions,toronto,canada,toronto_to_niagara_falls_&_niagara-on-the-lake_day_tour_with_free_wine_tasting,179.0,3.0
522,523,nova scotia,day_trips_&_excursions,earltown,canada,keji_southern_lakes_canoe_trip_-_4_day,914.25,4.700449102
523,524,nova scotia,day_trips_&_excursions,earltown,canada,taste_of_the_tobeatic_canoe_trip_-_4_day,354.5400085,4.700449102
524,525,british columbia,day_trips_&_excursions,vancouver,canada,whistler_day_tour_from_vancouver,109.0,4.0
525,526,newfoundland and labrador,day_trips_&_excursions,newfoundland,canada,all_terrain_vehicle_tour_the_newfoundland_wilderness,265.0,4.700449102
526,527,british columbia,day_trips_&_excursions,vancouver,canada,victoria_full-day_sightseeing_tour_from_vancouver,154.0,4.0
527,528,british columbia,day_trips_&_excursions,vancouver,canada,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,569.0,4.5
528,529,ontario,day_trips_&_excursions,toronto,canada,niagara_falls_illumination_tour,215.0,4.5
529,530,british columbia,day_trips_&_excursions,vancouver,canada,waterfalls_&_whistler_tour,200.0,4.5
530,531,british columbia,day_trips_&_excursions,vancouver,canada,2-day_whistler_sea_to_sky_tour_from_vancouver,166.95,4.5
531,532,ontario,day_trips_&_excursions,toronto,canada,bus_tour_of_niagara_falls_including_hornblower_from_toronto,175.0,5.0
532,533,british columbia,day_trips_&_excursions,vancouver,canada,indian_arm_sightseeing_tour,75.0,1.0
533,534,new york (ny),day_trips_&_excursions,new york city,united_states,niagara_falls_usa_guided_day_trip_from_new_york_city_by_air,783.87,3.0
534,535,british columbia,day_trips_&_excursions,vancouver,canada,gibsons_sunshine_coast_full-day_hiking_tour,195.0,4.5
535,536,new brunswick,day_trips_&_excursions,saint john,canada,new_brunswick_golf_excursion_river_valley_nine_&_dine,250.0,4.700449102
536,537,alberta,day_trips_&_excursions,canmore,canada,winter_canadian_rockies_canyon_hike,75.0,5.0
537,538,british columbia,day_trips_&_excursions,kamloops,canada,secret_sips_of_the_shuswap_wine_trail,103.95,4.5
538,539,alberta,day_trips_&_excursions,canadian rockies,canada,lake_louise_to_jasper_one-way_tour,250.95,4.5
539,540,ontario,day_trips_&_excursions,toronto,canada,small-group_niagara_falls_tour,250.0,4.5
540,541,british columbia,day_trips_&_excursions,vancouver,canada,sea_to_sky_alpine_and_waterfall_hike,180.0,4.5
541,542,new york (ny),day_trips_&_excursions,new york city,united_states,2-day_niagara_falls_day_trip_from_new_york_city_by_train_and_air,952.92,1.0
542,543,ontario,day_trips_&_excursions,niagara falls,canada,niagara_falls_tour_from_oakville_and_burlington,179.0,4.5
543,544,prince edward island,day_trips_&_excursions,murray river,canada,coastal_lighthouse_and_winery_tour,86.25,4.0
544,545,ontario,day_trips_&_excursions,toronto,canada,toronto_to_niagara_falls_day_trip_by_train,489.41,5.0
545,546,british columbia,day_trips_&_excursions,vancouver,canada,vancouver_to_whistler_scenic_flight,208.01,4.5
546,547,ontario,day_trips_&_excursions,niagara falls,canada,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,4.5
547,548,british columbia,day_trips_&_excursions,vancouver,canada,dream_car_driving_experience,225.75,4.5
548,549,ontario,day_trips_&_excursions,toronto,canada,ultimate_wine_country_and_niagara_falls,450.0,4.5
549,550,british columbia,day_trips_&_excursions,vancouver island,canada,3_day_broken_group_islands_kayaking_expedition,950.0,4.5
550,551,british columbia,day_trips_&_excursions,vancouver island,canada,vancouver_island_atv_tour,627.9,5.0
551,552,ontario,day_trips_&_excursions,toronto,canada,toronto_and_niagara_falls_private_tour,750.0,4.5
552,553,ontario,day_trips_&_excursions,toronto,canada,niagara_falls_day_trip_from_toronto,115.0,3.0
553,554,british columbia,day_trips_&_excursions,vancouver,canada,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,373.0,4.5
554,555,british columbia,day_trips_&_excursions,vancouver,canada,"high-speed_passenger_ferry_day_trips_from_vancouver_to_victoria,_bc,_canada",231.0,4.5
555,556,british columbia,day_trips_&_excursions,vancouver island,canada,the_ultimate_group_package_deal_of_victoria,650.0,5.0
556,557,new york (ny),day_trips_&_excursions,buffalo,united_states,"private_day_trip_to_niagara_falls,_canada_from_usa",175.0,3.0
557,558,ontario,day_trips_&_excursions,niagara falls,canada,private_niagara_ice_wine_tour,165.0,5.0
558,559,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,full_day_private_wine_tours_for_up_to_10_people,999.0,5.0
559,560,ontario,"food,_wine_&_nightlife",toronto,canada,niagara_falls_day_tour_from_toronto,94.92,5.0
560,561,quebec,"food,_wine_&_nightlife",quebec city,canada,small-group_quebec_city_food_tour,53.0,4.5
561,562,british columbia,"food,_wine_&_nightlife",vancouver island,canada,victoria_guided_food_and_history_tour,63.0,5.0
562,563,ontario,"food,_wine_&_nightlife",toronto,canada,niagara_falls_tour_day_trip_from_toronto,89.0,4.5
563,564,ontario,"food,_wine_&_nightlife",toronto,canada,st._lawrence_market_and_old_toronto_food_tour,89.0,5.0
564,565,ontario,"food,_wine_&_nightlife",toronto,canada,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,4.5
565,566,ontario,"food,_wine_&_nightlife",toronto,canada,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,149.0,4.5
566,567,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,4.5
567,568,british columbia,"food,_wine_&_nightlife",vancouver,canada,gastronomic_gastown_walking_tour,146.35,5.0
568,569,ontario,"food,_wine_&_nightlife",niagara falls,canada,half-day_beer_cider_and_wine_tour,35.0,3.5
569,570,british columbia,"food,_wine_&_nightlife",vancouver island,canada,historic_downtown_victoria_food_tour,70.0,5.0
570,571,quebec,"food,_wine_&_nightlife",montreal,canada,haunted_montreal_pub_crawl,24.0,5.0
571,572,quebec,"food,_wine_&_nightlife",quebec city,canada,evening_gourmet_tour_5_course_dinner_in_quebec_city,143.0,5.0
572,573,quebec,"food,_wine_&_nightlife",quebec city,canada,island_of_orleans_food_and_drink_tour,44.95,4.5
573,574,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,5.0
574,575,ontario,"food,_wine_&_nightlife",toronto,canada,toronto_distillery_district_walking_tour,23.73,5.0
575,576,british columbia,"food,_wine_&_nightlife",vancouver,canada,vancouver_brewery_tour,83.99,5.0
576,577,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_falls_one_day_sightseeing_tour_from_toronto,99.0,4.0
577,578,ontario,"food,_wine_&_nightlife",toronto,canada,small-group_toronto_beer_tour,80.0,5.0
578,579,british columbia,"food,_wine_&_nightlife",vancouver,canada,gastown_walking_food_tour,93.45,5.0
579,580,quebec,"food,_wine_&_nightlife",montreal,canada,montreal_craft_brewery_and_beer_tasting_small-group_tour,74.73,5.0
580,581,british columbia,"food,_wine_&_nightlife",vancouver,canada,small-group_granville_island_market_tour,79.9,5.0
581,582,ontario,"food,_wine_&_nightlife",niagara falls,canada,konzelmann_estate_winery_tour_and_tasting_in_niagara-on-the-lake,10.0,5.0
582,583,quebec,"food,_wine_&_nightlife",montreal,canada,secret_food_tours_montreal,79.74,4.5
583,584,ontario,"food,_wine_&_nightlife",toronto,canada,"show_me_the_city,_toronto_walking_tour",36.0,5.0
584,585,british columbia,"food,_wine_&_nightlife",vancouver,canada,small-group_gourmet_food_tour_in_vancouver,131.87,5.0
585,586,ontario,"food,_wine_&_nightlife",toronto,canada,niagara_falls_day_tour_from_toronto_including_hornblower_boat_tour,115.0,4.5
586,587,british columbia,"food,_wine_&_nightlife",whistler,canada,crystal_hut_fondue_by_snowcat,219.45,4.0
587,588,british columbia,"food,_wine_&_nightlife",whistler,canada,fine_dining_dinner_tour_in_whistler,131.24,5.0
588,589,british columbia,"food,_wine_&_nightlife",vancouver island,canada,introductory_brewery_and_distillery_tour,22.0,5.0
589,590,british columbia,"food,_wine_&_nightlife",vancouver,canada,the_fraser_valley_winery_tour,149.96,5.0
590,591,ontario,"food,_wine_&_nightlife",toronto,canada,kensington_market_-toronto's_neighborhood_international_food_tour,89.0,5.0
591,592,quebec,"food,_wine_&_nightlife",quebec city,canada,quebec_pub_crawl,28.0,4.5
592,593,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara-on-the-lake_wine_tour_with_lunch,114.99,4.5
593,594,quebec,"food,_wine_&_nightlife",montreal,canada,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,97.73,5.0
594,595,ontario,"food,_wine_&_nightlife",niagara falls,canada,"the_kettle_tour_-_4_premium_locations_-_2_breweries,_distillery,_winery&cidery",99.95,4.5
595,596,ontario,"food,_wine_&_nightlife",niagara falls,canada,konzelmann_estate_winery:_junk_food_wine_pairing,15.0,4.5
596,597,british columbia,"food,_wine_&_nightlife",whistler,canada,crystal_hut_fondue_by_snowmobile,282.45,5.0
597,598,british columbia,"food,_wine_&_nightlife",vancouver,canada,vancouver_wine_tour_(fraser_valley),135.0,4.5
598,599,ontario,"food,_wine_&_nightlife",niagara falls,canada,private_winery_tour_of_niagara-on-the-lake,165.0,5.0
599,600,ontario,"food,_wine_&_nightlife",toronto,canada,3-hour_old_chinatown_food_tour_in_toronto,100.0,4.5
600,601,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,98.95,5.0
601,602,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,95.0,4.5
602,603,ontario,"food,_wine_&_nightlife",niagara falls,canada,afternoon_delight_wine_and_cheese_tour,89.27,5.0
603,604,ontario,"food,_wine_&_nightlife",toronto,canada,toronto_craft_brewery_tour,108.72,5.0
604,605,ontario,"food,_wine_&_nightlife",niagara falls,canada,"the_compromise_tour_-_4_premium_locations_-_winery,_winery&cidery,_2_breweries",99.95,4.5
605,606,new brunswick,"food,_wine_&_nightlife",saint john,canada,best_of_saint_john_tour,149.0,5.0
606,607,prince edward island,"food,_wine_&_nightlife",charlottetown,canada,best_of_p.e.i._tour,149.0,4.0
607,608,ontario,"food,_wine_&_nightlife",toronto,canada,tour_to_niagara_falls_from_toronto,89.0,5.0
608,609,ontario,"food,_wine_&_nightlife",toronto,canada,tour_to_niagara_falls_with_cruise,103.0,4.5
609,610,ontario,"food,_wine_&_nightlife",toronto,canada,family_friendly_tour_to_niagara_falls,89.0,4.5
610,611,ontario,"food,_wine_&_nightlife",toronto,canada,great_canadian_food_tour,90.0,4.5
611,612,british columbia,"food,_wine_&_nightlife",vancouver,canada,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,108.0,5.0
612,613,ontario,"food,_wine_&_nightlife",niagara falls,canada,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,99.95,5.0
613,614,quebec,"food,_wine_&_nightlife",quebec city,canada,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,74.73,5.0
614,615,british columbia,"food,_wine_&_nightlife",vancouver,canada,vancouver_art_deco_&_chocolate_tasting_tour,54.6,5.0
615,616,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,5.0
616,617,ontario,"food,_wine_&_nightlife",niagara falls,canada,winter_wonderland_food_tour_in_niagara-on-the-lake,62.0,5.0
617,618,ontario,"food,_wine_&_nightlife",toronto,canada,niagara_on_the_lake_from_toronto,99.0,4.5
618,619,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_falls_tour_from_niagara_on_the_lake,99.0,4.5
619,620,british columbia,"food,_wine_&_nightlife",vancouver,canada,4-day_vancouver_island_explorer_tour_from_vancouver,592.2,5.0
620,621,british columbia,"food,_wine_&_nightlife",vancouver,canada,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,45.0,4.0
621,622,quebec,"food,_wine_&_nightlife",montreal,canada,montreal_architectural_walking_tour_(2_hour),44.84,4.5
622,623,ontario,"food,_wine_&_nightlife",toronto,canada,"toronto_walking_tour_-_arts,_food_&_culture_(group_tour)",35.0,4.5
623,624,british columbia,"food,_wine_&_nightlife",pender island,canada,"whales,_trails_and_island_delights_tour",141.75,5.0
624,625,british columbia,"food,_wine_&_nightlife",pender island,canada,sea_to_sky_tour,99.75,5.0
625,626,british columbia,"food,_wine_&_nightlife",whistler,canada,whistler_experience_day_tour,279.3,5.0
626,627,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,fantasy_sightseeing_boat_&_wine_tour,180.0,5.0
627,628,quebec,"food,_wine_&_nightlife",quebec city,canada,"vip_ice_hotel,_basilica,_copper_museum,_city_and_plains_by_private_car",162.23,4.5
628,629,ontario,"food,_wine_&_nightlife",toronto,canada,toronto_city_walking_tour:_york_to_the_6ix_(group_tour),35.0,4.5
629,630,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_falls_&_niagara-on-the-lake,600.0,4.5
630,631,british columbia,"food,_wine_&_nightlife",vancouver island,canada,7_pm_spirit_of_victoria_food_tour_(gourmet_food_progressive_dinner_and_tour),299.0,5.0
631,632,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,full_day_private_wine_tours_for_up_to_10_people,999.0,5.0
632,633,ontario,"food,_wine_&_nightlife",toronto,canada,"guided_bicycle_tour_-_toronto_waterfront,_island_and_distillery",85.0,4.5
633,634,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_falls_and_boat_cruise,105.0,5.0
634,635,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_falls_tour_&_boat_cruise,110.0,4.5
635,636,ontario,"food,_wine_&_nightlife",toronto,canada,private_tour_from_toronto_to_niagara_on_the_lake,650.0,4.5
636,637,quebec,"food,_wine_&_nightlife",quebec city,canada,vip_private_car_tour_falls_&_island_of_orleans_-_(the_all_but_the_basilica_tour),94.06,4.5
637,638,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,bachelorette_wine_tours_-_west_kelowna_wine_tour-_3_hrs.,117.0,5.0
638,639,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,red_hot_mingle_night!,80.0,5.0
639,640,british columbia,"food,_wine_&_nightlife",vancouver island,canada,pedal_pub_crawl_downtown_victoria,35.0,5.0
640,641,british columbia,"food,_wine_&_nightlife",vancouver,canada,expert_led_vancouver_food_&_market_tour,109.06,5.0
641,642,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,girls_just_want_to_have_fun,60.0,5.0
642,643,nova scotia,"food,_wine_&_nightlife",yarmouth,canada,pirates_&_pints_pub_crawl,65.0,5.0
643,644,quebec,"food,_wine_&_nightlife",quebec city,canada,traditional_day_in_a_maple_grove_in_quebec,777.0,4.5
644,645,quebec,"food,_wine_&_nightlife",quebec city,canada,native_american_discoveries_and_overnight_stay_in_prospector's_tent,599.0,4.5
645,646,ontario,"food,_wine_&_nightlife",toronto,canada,cowbell_express_beer_tour,110.0,4.5
646,647,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,high_spirited_two_day_wine_adventure,450.0,5.0
647,648,quebec,"food,_wine_&_nightlife",montreal,canada,old_montreal_delights_with_a_local!,225.0,4.5
648,649,british columbia,"food,_wine_&_nightlife",vancouver island,canada,6_pm_spirit_of_victoria_food_tour_(gourmet_food_progressive_dinner_and_tour),299.0,5.0
649,650,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,wine_tasting_tours,75.0,5.0
650,651,ontario,"food,_wine_&_nightlife",dundas,canada,original_hamilton_beer_tours,118.65,4.5
651,652,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,naramata_private/custom_wine_tours_up_to_10_people,999.0,5.0
652,653,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,bachelorette_private_wine_tours,140.0,5.0
653,654,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,vip_and_exclusive_tours,175.0,5.0
654,655,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,special_group_full_day_private_wine_tours_for_up_to_12_people_3_tour_options,182.8500061,5.0
655,656,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,kelowna_wine_tours-event_5_hours,175.0,5.0
656,657,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,west_kelowna_wine_tour_5_hours.,175.0,5.0
657,658,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_wine_tasting_and_3-course_dinner,152.55,4.5
658,659,ontario,"food,_wine_&_nightlife",toronto,canada,full-day_niagara_winery_tour_from_toronto,99.0,4.5
659,660,quebec,"food,_wine_&_nightlife",montreal,canada,flavors_of_old_montreal_walking_tour,68.0,4.5
660,661,british columbia,"food,_wine_&_nightlife",vancouver,canada,fraser_valley_wine_tour_from_vancouver,187.0,5.0
661,662,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,west_kelowna_wine_tour,185.0,5.0
662,663,british columbia,"food,_wine_&_nightlife",vancouver island,canada,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",150.0,5.0
663,664,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,4-hour_okanagan_valley_wine_tasting_tour_of_the_kelowna_lakeshore_wine_route,129.0,4.5
664,665,ontario,"food,_wine_&_nightlife",niagara falls,canada,half_day_wine_&_cheese_tour_-_niagara_on_the_lake_wine_tour,98.0,4.5
665,666,alberta,"food,_wine_&_nightlife",canadian rockies,canada,jasper_food_tour,123.0,5.0
666,667,ontario,"food,_wine_&_nightlife",toronto,canada,diversity_of_scarborough_food_tour,73.0,5.0
667,668,british columbia,"food,_wine_&_nightlife",vancouver island,canada,best_of_victoria_food_tour,68.25,5.0
668,669,quebec,"food,_wine_&_nightlife",montreal,canada,christmas_walking_tour_in_old_montreal,21.0,4.5
669,670,british columbia,"food,_wine_&_nightlife",vancouver island,canada,fort_street_food_walking_tour_in_victoria,60.0,4.5
670,671,british columbia,"food,_wine_&_nightlife",whistler,canada,whistler's_hidden_gems_dinner_tour,104.99,4.5
671,672,british columbia,"food,_wine_&_nightlife",vancouver island,canada,victoria_craft_brewery_tour_and_tastings,79.0,5.0
672,673,quebec,"food,_wine_&_nightlife",montreal,canada,winter_wine_tour_from_montreal_with_exclusive_winery_access,97.73,4.5
673,674,british columbia,"food,_wine_&_nightlife",whistler,canada,whistler_craft_crawl,89.98,5.0
674,675,british columbia,"food,_wine_&_nightlife",vancouver,canada,food_walking_tour_of_granville_island_public_market,60.0,5.0
675,676,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,naramata_wine_tour_with_gourmet_lunch,149.0,4.5
676,677,ontario,"food,_wine_&_nightlife",niagara falls,canada,undiscovered_niagara_wine_country_tour,149.0,5.0
677,678,quebec,"food,_wine_&_nightlife",montreal,canada,montreal_food_truck_tour_by_bike,159.83,5.0
678,679,british columbia,"food,_wine_&_nightlife",vancouver,canada,fraser_valley_wine_tour,135.45,5.0
679,680,british columbia,"food,_wine_&_nightlife",vancouver,canada,vancouver_craft_beer_and_distillery_tour,105.0,4.5
680,681,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,"exuberance_tour_plus_-_historical_walking_tour,_picnic_and_wine_tour",225.0,5.0
681,682,ontario,"food,_wine_&_nightlife",niagara falls,canada,"niagara_winter_wonderland_tour_-_air_tour,_winery_tour,_chocolate_factory_tour",144.5,4.5
682,683,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,tour_and_taste_okanagan's_wine_country,135.45,5.0
683,684,ontario,"food,_wine_&_nightlife",niagara falls,canada,private_wine_and_chocolate_tour_in_niagara_wine_region,165.0,5.0
684,685,ontario,"food,_wine_&_nightlife",toronto,canada,chocolate_tales_-_entertainment_you_can_taste!,82.0,4.5
685,686,ontario,"food,_wine_&_nightlife",niagara falls,canada,"wine,_cider_and_beer_tasting_and_pairing_afternoon_tour",134.0,4.5
686,687,ontario,"food,_wine_&_nightlife",toronto,canada,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,98.0,5.0
687,688,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,west_kelowna_wine_tour,145.95,5.0
688,689,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,"kayak,_wine,_and_cheese_tour",155.75,4.5
689,690,ontario,"food,_wine_&_nightlife",niagara falls,canada,"half_day_swirl,_sip_&_savour_wine_tour",35.0,4.5
690,691,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,100.57,5.0
691,692,ontario,"food,_wine_&_nightlife",toronto,canada,queen_street_west_pastry_tour,85.0,5.0
692,693,quebec,"food,_wine_&_nightlife",montreal,canada,beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,5.0
693,694,ontario,"food,_wine_&_nightlife",niagara falls,canada,winter_segway_tour_at_henry_of_pelham_winery,59.0,4.5
694,695,british columbia,"food,_wine_&_nightlife",vancouver,canada,small-group_afternoon_bike_tour_of_vancouver,68.25,5.0
695,696,ontario,"food,_wine_&_nightlife",niagara falls,canada,walking_tour_of_niagara-on-the-lake_historic_district,25.0,5.0
696,697,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_lakefront_cellar_tour_and_wine_tasting,35.0,4.5
697,698,alberta,"food,_wine_&_nightlife",calgary,canada,calgary_food_walking_tour_-_calgary_farmers_market,69.29,5.0
698,699,ontario,"food,_wine_&_nightlife",toronto,canada,full-day_prince_edward_county_wine_tour_with_lunch,425.0,5.0
699,700,british columbia,"food,_wine_&_nightlife",vancouver island,canada,victoria_wine_and_whales_combo_tour,359.85,5.0
700,701,jamaica,"food,_wine_&_nightlife",saint james parish,caribbean,the_montego_bay_private_party_hopper,80.43,4.700449102
701,702,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,guaranteed_wine_tasting_at_mission_hill_&_quails_family_estates,131.25,5.0
702,703,british columbia,"food,_wine_&_nightlife",vancouver,canada,fraser_valley_private_wine_tour_and_bistro_lunch,950.29,5.0
703,704,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_craft_brewery_tour,139.99,4.5
704,705,nova scotia,"food,_wine_&_nightlife",halifax region,canada,small-group_annapolis_valley_wine_and_food_tour_from_halifax,160.0,5.0
705,706,quebec,"food,_wine_&_nightlife",montreal,canada,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,5.0
706,707,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,"high_spirits_tour_-_beer,_cider,_spirits_&_wine_6-hour",185.0,5.0
707,708,british columbia,"food,_wine_&_nightlife",vancouver,canada,private_tour:_fraser_valley_wine_tour_in_vancouver,291.11,4.0
708,709,quebec,"food,_wine_&_nightlife",montreal,canada,pub_crawl_montreal,29.0,4.0
709,710,ontario,"food,_wine_&_nightlife",toronto,canada,4-hour_riverside_and_leslieville_food_tour_in_toronto,100.0,4.5
710,711,ontario,"food,_wine_&_nightlife",toronto,canada,urban_whiskey_trail_experience,169.0,4.5
711,712,british columbia,"food,_wine_&_nightlife",vancouver,canada,vancouver_craft_brewery_and_food_tour,94.99,5.0
712,713,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,okanagan_wine_country_bike_and_wine_tour,170.0,5.0
713,714,ontario,"food,_wine_&_nightlife",ottawa,canada,byward_market_tasting_experience,82.0,4.0
714,715,quebec,"food,_wine_&_nightlife",montreal,canada,jewish_neighborhood_food_tour,95.44,4.5
715,716,ontario,"food,_wine_&_nightlife",toronto,canada,king_and_queen_west_sunday_brunch_tour,110.0,4.5
716,717,puerto rico,"food,_wine_&_nightlife",san juan,caribbean,caribbean_dreams_san_juan_private_party_hopper,94.06,4.700449102
717,718,british columbia,"food,_wine_&_nightlife",vancouver island,canada,brentwood_bay_kayak_tour_and_wine_tasting,89.6,5.0
718,719,british columbia,"food,_wine_&_nightlife",vancouver island,canada,victoria_craft_brewery_tour,79.5,4.5
719,720,ontario,"food,_wine_&_nightlife",niagara falls,canada,niagara_falls_walking_food_tour,88.14,5.0
720,721,british columbia,"food,_wine_&_nightlife",vancouver,canada,walking_brewery_tour_of_vancouver,73.99,5.0
721,722,british columbia,"food,_wine_&_nightlife",vancouver,canada,little_italy_walking_food_tour_in_vancouver,73.0,4.5
722,723,new brunswick,"food,_wine_&_nightlife",saint john,canada,shore_excursion_saint_john_walking_tour,30.0,5.0
723,724,quebec,"food,_wine_&_nightlife",montreal,canada,montreal_ultimate_chocolate_tour,88.24,4.5
724,725,ontario,"food,_wine_&_nightlife",toronto,canada,toronto_pubs_and_bars_after_sunset,28.0,1.0
725,726,quebec,"food,_wine_&_nightlife",montreal,canada,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,83.0,5.0
726,727,ontario,"food,_wine_&_nightlife",toronto,canada,"omg,_there's_a_greek_food_tour!",57.0,5.0
727,728,british columbia,"food,_wine_&_nightlife",vancouver,canada,secret_food_tours_vancouver,79.72,5.0
728,729,quebec,"food,_wine_&_nightlife",montreal,canada,montreal_afternoon_tea_tour,149.5,5.0
729,730,ontario,"food,_wine_&_nightlife",niagara falls,canada,private_niagara-on-the-lake_ice_wine_festival_tour,149.0,4.5
730,731,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,vernon_wine_tasting_experience_to_lake_country,205.0,5.0
731,732,ontario,"food,_wine_&_nightlife",toronto,canada,4-hour_toronto_cocktail_and_secret_bar_tour,169.0,5.0
732,733,ontario,"food,_wine_&_nightlife",toronto,canada,corktown_and_distillery_historic_district_food_tour,99.0,5.0
733,734,new brunswick,"food,_wine_&_nightlife",moncton,canada,taste_of_chocolate_tour,11.5,5.0
734,735,new brunswick,"food,_wine_&_nightlife",moncton,canada,lobster_roll_workshop,80.5,5.0
735,736,jamaica,"food,_wine_&_nightlife",westmoreland parish,caribbean,caribbean_dreams_negril_private_party_hopper,80.43,4.700449102
736,737,quebec,"food,_wine_&_nightlife",montreal,canada,montreal_by_night_tour,30.0,3.0
737,738,british columbia,"food,_wine_&_nightlife",vancouver,canada,vancouver_distillery_private_tour_and_tasting,262.5,5.0
738,739,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,west_kelowna_6_hour_wine_tour,222.0,5.0
739,740,british columbia,"food,_wine_&_nightlife",vancouver,canada,private_tour:_fraser_valley_wine_country_day_trip_from_vancouver,300.89,4.0
740,741,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,east_kelowna_6_hour_wine_tour,222.0,5.0
741,742,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,east_kelowna_wine_tour,185.0,5.0
742,743,quebec,"food,_wine_&_nightlife",quebec city,canada,ile_d'orleans_food_tour,51.75,3.5
743,744,ontario,"food,_wine_&_nightlife",toronto,canada,3.5-hour_ossington_strip_food_tour_in_toronto,189.0,1.0
744,745,british columbia,"food,_wine_&_nightlife",vancouver island,canada,distillery_tour_with_chocolate_&_whisky_tasting,49.0,5.0
745,746,alberta,"food,_wine_&_nightlife",edmonton,canada,spirit_of_leduc_distillery_tour,95.0,5.0
746,747,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,lake_country_wine_tour,149.0,4.5
747,748,british columbia,"food,_wine_&_nightlife",okanagan valley,canada,small-group_tour:_naramata_bench_wine_tastings_and_countryside,159.0,5.0
